name,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
Sean McGrath,0.0,1.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,3.6,0.0
Seth Devalve,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.6,6.1,3.3,6.0,0.9,0.0,0.0
Stephen Anderson,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1,0.0,0.0,6.8,6.7
Stephen Spach,0.0,0.0,1.4,1.2,0.0,0.0,0.0,0.0,0.4,0.8,0.0,0.0,0.0,0.0,0.0,0.0
Taylor Thompson,0.0,0.0,0.0,0.0,0.0,7.4,0.0,1.4,0.0,0.0,0.0,0.0,0.0,3.4,0.0,0.0
Tim Wright,6.7,18.1,1.7,0.0,0.0,1.7,2.0,0.0,0.0,3.1,2.7,9.2,1.8,0.0,0.0,7.4
Todd Heap,14.9,0.0,6.8,5.0,1.3,9.1,6.1,0.0,0.0,0.0,10.4,3.9,10.5,4.7,8.7,0.0
Todd Yoder,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8,6.7,0.0,0.0,0.0,0.0,0.0,0.7,6.7
Tom Crabtree,0.0,0.0,13.7,0.0,0.0,3.0,0.0,0.0,0.0,0.0,1.9,0.5,6.7,0.0,1.0,0.0
Tony Gonzalez,11.1,5.3,4.4,32.9,14.7,4.0,4.1,17.1,4.4,9.8,6.3,12.2,10.0,15.2,16.3,7.6
Tony Moeaki,6.6,5.4,6.8,2.0,0.0,2.6,0.0,0.0,1.6,0.0,0.0,0.0,0.0,0.0,0.0,11.7
Tony Scheffler,1.1,6.6,3.8,0.0,3.2,8.2,7.0,9.5,5.1,6.1,7.8,0.0,0.0,1.5,2.7,7.5
Travis Beckum,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.2,1.6,0.0,2.3,0.0,0.0,0.0,0.0
Travis Kelce,3.9,14.0,19.5,11.7,8.5,20.8,19.0,4.6,20.9,20.9,22.86,12.2,23.6,23.6,16.8,19.3
Trey Burton,2.1,0.0,0.0,2.6,5.8,19.9,8.6,1.1,3.9,9.5,11.7,1.6,0.0,1.3,3.3,0.0
Troy Niklas,0.5,0.0,2.1,1.5,0.0,0.0,9.0,0.0,2.1,0.0,0.0,3.2,0.0,1.2,5.6,0.0
Tyler Conklin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1,0.0,1.0,1.5,6.5,13.2,5.1,5.5
Tyler Eifert,4.4,1.3,11.1,2.1,3.2,3.1,0.0,6.8,2.5,4.2,9.1,7.5,3.2,6.6,2.7,1.5
Tyler Higbee,18.4,5.5,25.9,5.0,3.6,2.2,7.1,2.4,7.5,4.0,1.1,10.4,4.4,14.7,4.9,5.6
Tyler Kroft,1.9,0.0,0.0,7.9,0.0,1.0,0.0,0.0,16.4,1.7,0.0,1.2,8.4,1.6,6.6,0.0
Vance McDonald,2.4,2.9,0.8,0.8,5.0,0.9,0.0,2.4,0.0,0.7,0.0,0.0,0.0,0.0,1.0,5.8
Vernon Davis,8.0,2.5,12.3,0.0,2.6,8.7,0.0,0.0,14.3,2.5,5.1,2.6,13.9,4.4,4.0,1.0
Visanthe Shiancoe,7.0,12.5,5.2,3.8,5.2,3.9,5.6,10.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2
Weslye Saunders,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,1.6,0.0,1.6,0.0,1.1,2.3,0.0
Will Heller,2.9,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2,0.0,1.0,4.1,2.8,5.4,9.9
Will Tye,6.3,4.7,2.5,2.4,5.3,7.8,8.2,2.2,3.2,2.9,4.5,4.8,6.7,4.9,0.9,0.0
Xavier Grimble,0.0,1.4,4.5,0.0,0.0,0.0,0.8,0.7999999999999998,0.0,0.0,0.0,0.0,2.1,0.0,0.0,0.8
Zach Ertz,21.1,3.9,25.6,14.6,4.8,9.3,6.7,10.5,2.9,1.1,5.3,4.1,1.8,7.9,4.8,3.1
Zach Miller,23.8,10.6,10.8,6.6,5.0,12.3,5.2,13.6,5.9,7.2,2.2,5.5,11.4,9.5,3.9,0.0
Zach Potter,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.0,0.0,0.0
